page_id,page_name,page_category,total_ads,active_ads,distinct_collations,new_ads_30d,always_on_share,creative_refresh_rate,share_message,share_call,share_form,share_web,dominant_cta,page_like_count,platform_count,platforms,ad_texts_combined,domains,has_carousel,has_video,conversational_gate_pass,gate_reason,money_score,money_breakdown,money_ad_volume,money_always_on,money_velocity,money_scale
101625566208769,Phenix Salon Suites CLT,,2,2,1,2,0.0,0.5,0.0,1.0,0.0,0.0,CALL_NOW,55,0,[],"**SUITE AVAILABLE**

""Experience Luxury Every Day in the University Area""

At Phenix Salon Suites, luxury is not just a word; it’s a standard. Our suites are meticulously maintained and equipped with premium amenities to ensure your clients receive a first-class experience every visit. 

Ready to Rent Your Salon Suite?

Take the next step towards owning your dream salon business. Schedule a tour at our new Phenix Salon Suites University and experience the Phenix difference firsthand.

www.phenixsalonsuitesclt.com

7850 Tyner St,  Charlotte,  NC 28262

704-247-7753

#CLT #charlotte #charlottenc #CLThair #CLTbarber #CLThairsalon #CLTsalon #CLTmua #CLTlashes #CLTlashextensions #CLTskincare #charlottemassagetherapist #CLTspa #CLTesthetician #charlotteesthetician #charlottenchair #charlottenclashes #charlottebrows #CLTbrows #charlottencbarber #charlottencmua | **SUITE AVAILABLE**

""Experience Luxury Every Day in the University Area""

At Phenix Salon Suites, luxury is not just a word; it’s a standard. Our suites are meticulously maintained and equipped with premium amenities to ensure your clients receive a first-class experience every visit. 

Ready to Rent Your Salon Suite?

Take the next step towards owning your dream salon business. Schedule a tour at our new Phenix Salon Suites University and experience the Phenix difference firsthand.

www.phenixsalonsuitesclt.com

7850 Tyner St,  Charlotte,  NC 28262

704-247-7753

#CLT #charlotte #charlottenc #CLThair #CLTbarber #CLThairsalon #CLTsalon #CLTmua #CLTlashes #CLTlashextensions #CLTskincare #charlottemassagetherapist #CLTspa #CLTesthetician #charlotteesthetician #charlottenchair #charlottenclashes #charlottebrows #CLTbrows #charlottencbarber #charlottencmua",[],False,False,True,CALL,9,ad_volume:3|always_on:0|velocity:3|scale:3,3,0,3,3
103618332198895,Ghosxt,,2,2,0,2,0.0,0.0,0.0,0.0,1.0,0.0,GET_QUOTE,32,0,[],"🖥️ Professional IT Support 🖥️ 
When you work with GHOSXT, you get reliable IT infrastructure without the enterprise price tag.
Don't let unpredictable IT costs drain your budget. Get security-first infrastructure with flat-rate pricing in 2026.

✨ With GHOSXT you receive:
✅ Security-first infrastructure that protects your business
✅ Proactive monitoring before problems arise
✅ IT support without surprise bills
✅ Flat-rate pricing you can count on
✅ Enterprise-grade solutions for your growing business

Stop the rollercoaster of unpredictable IT costs. Switch to GHOSXT's flat fee model today.

Fill out the form to get in touch with us and get a quote for your IT infrastructure. | 🌎 Start 2026 with a professional website for your business 🌎

When you work with me, you get comprehensive service and a website tailored to your needs.
Don't get left behind. Welcome 2026 with a website that inspires confidence in your clients and expands your business visibility online.

✨With me you receive:
✅ Unique and modern designs that make you stand out
✅ Compatibility across all types of devices
✅ Excellent performance and loading times
✅ Protection for your site with SSL certificates
✅ Two revisions so you're satisfied with the final result

Fill out the form to get in touch with us and get a quote for your website. | Get a professional IT support for your business | Get a professional website for your business","[""fb.me""]",False,False,True,FORM,9,ad_volume:3|always_on:0|velocity:3|scale:3,3,0,3,3
111541978255580,Furniture World Aberdeen,,1,1,1,1,0.0,1.0,0.0,1.0,0.0,0.0,CALL_NOW,833,0,[],"The start of a new year is about fresh beginnings, more time together, and creating a home that truly feels good to come back to. 🏡

That’s why our New Year’s Special makes it easier for families like you to bring home beautiful, comfortable furniture to share 2026 memories with. 🥰

- No money down
- 12 months, no interest!

From cozy sectionals to gathering place dining sets- every piece is chosen with real families and real life in mind. 

As a family-owned business, we’re proud to help you create a space where memories are made—movie nights, shared meals, and everything in between.

From our Furniture World family to yours, let’s start the year feeling right at home. 🙌🏼

www.furnitureworldnw.com
@furnitureworld.nw

Here to serve the family. 🫶🏻",[],False,True,True,CALL,9,ad_volume:2|always_on:0|velocity:2|scale:5,2,0,2,5
730076206846016,Pixelency Animation Studio,,1,1,1,1,0.0,1.0,1.0,0.0,0.0,0.0,MESSAGE_PAGE,779,0,[],"𝐆𝐑𝐎𝐖 𝐘𝐎𝐔𝐑 𝐁𝐔𝐒𝐈𝐍𝐄𝐒𝐒 𝐖𝐈𝐓𝐇 𝐀𝐍𝐈𝐌𝐀𝐓𝐈𝐎𝐍𝐒

Professional 2D Animations for Marketing Campaigns, Ads & Explainer Videos that convert.

🎬 Now just $169 (was $299)
✅ FREE Professional Voiceover
✅ Multiple Revisions
✅ Fast 5-7 Day Delivery
✅ 100% Satisfaction Guarantee

Limited slots this month—book yours now before they're gone! | Get Professional 2D Animation",[],False,True,True,MESSAGE,9,ad_volume:2|always_on:0|velocity:2|scale:5,2,0,2,5
261511563719200,Furniture World Puyallup,,1,1,1,1,0.0,1.0,0.0,1.0,0.0,0.0,CALL_NOW,345,0,[],"The start of a new year is about fresh beginnings, more time together, and creating a home that truly feels good to come back to. 🏡

That’s why our New Year’s Special makes it easier for families like you to bring home beautiful, comfortable furniture to share 2026 memories with. 🥰

- No money down
- 12 months, no interest!

From cozy sectionals to gathering place dining sets- every piece is chosen with real families and real life in mind. 

As a family-owned business, we’re proud to help you create a space where memories are made—movie nights, shared meals, and everything in between.

From our Furniture World family to yours, let’s start the year feeling right at home. 🙌🏼

www.furnitureworldnw.com
@furnitureworld.nw

Here to serve the family. 🫶🏻",[],False,True,True,CALL,9,ad_volume:2|always_on:0|velocity:2|scale:5,2,0,2,5
117671857931054,Rainsoft of the Wiregrass,,1,1,0,1,0.0,0.0,0.0,0.0,1.0,0.0,BOOK_TRAVEL,473,0,[],"💧 When's the last time you had your water quality tested? 
Never?

Schedule your FREE water quality test today!
https://rainsoftofenterprise.com/free-water-test/ | RainSoft best water treatment products for your home | RainSoft Of Enterprise – R & M Clearwater specializes in making good water better for your home and business. Contact us for a free water test.","[""rainsoftofenterprise.com""]",False,False,True,FORM,9,ad_volume:2|always_on:0|velocity:2|scale:5,2,0,2,5
1541303462822458,Colorado Property Group of RE/MAX Pinnacle,,1,1,1,1,0.0,1.0,0.0,0.0,0.0,1.0,LEARN_MORE,630,0,[],"This is meant for people who are serious about building a career, not just exploring a side option.

Real estate, when done the right way, requires full-time commitment, consistency, and a willingness to learn. It’s not easy, but for the right person, it can be a meaningful long-term path with real ownership and growth.

At Colorado Property Group, we focus on doing this business the right way. We value accountability, collaboration, and contribution. The people who thrive here are curious, coachable, and willing to put in the work over time.

This path isn’t for everyone, and that’s okay. But for someone who is ready to commit and wants to grow in the right environment, it can be incredibly rewarding.

If you’re in Southwest Colorado and considering a full-time career shift, you can fill out the form below and we’ll take a look. | Built for full-time commitment | Long-term career path","[""fb.me""]",False,False,True,RESCUED,9,ad_volume:2|always_on:0|velocity:2|scale:5,2,0,2,5
657337857460508,Suite Success LLC,,1,1,1,1,0.0,1.0,1.0,0.0,0.0,0.0,MESSAGE_PAGE,485,0,[],"✨Imagine welcoming your clients into a space that feels like you ✨
At Suite Success, your suite isn’t just a room — it’s your brand, your vision, and your next level.

These design concepts give just a glimpse of what your suite could look like when you step into ownership and elevate your business.

Perfect for a nail tech, esthetician, or massage therapist ready to grow, create, and thrive in a professional, private environment.
*Must Be Licensed For 3 Years - According To NJ Guidelines 

🚨 Only 2 suites available 🚨
Your future suite is waiting — don’t miss it.

📩 DM Suite Success for details or to schedule a tour.

📞 Call or Text : 856-226-1002
📧 Email : contact@suitesuccessllc.org
🌐 Website : suitesuccessnj.com",[],False,True,True,MESSAGE,9,ad_volume:2|always_on:0|velocity:2|scale:5,2,0,2,5
829690736894004,Scrubz Cleaning,,1,1,1,1,0.0,1.0,0.0,0.0,1.0,0.0,GET_QUOTE,475,0,[],{{product.brand}} | {{product.name}} | {{product.description}},"[""fb.me""]",True,False,True,FORM,9,ad_volume:2|always_on:0|velocity:2|scale:5,2,0,2,5
368212700808993,Cumberland Coatings,,1,1,1,1,0.0,1.0,0.0,0.0,0.0,1.0,GET_IN_TOUCH,409,0,[],"Knoxville & Surrounding Areas 🏠

20% off on all our Painting Services through the the ENTIRE month of January‼️

Let’s update your home without the hassle or mess!

Call or message us for a free estimate at 865-765-6819.
⭐️5 star rated business
‼️Fully Licensed & Insured | Get a Free Estimate","[""fb.me""]",False,True,True,RESCUED,9,ad_volume:2|always_on:0|velocity:2|scale:5,2,0,2,5
1222250964497573,Olenka Cullinan,,1,1,0,1,0.0,0.0,0.0,0.0,1.0,0.0,APPLY_NOW,519,0,[],"The reason most women stall at 7 figures has nothing to do with mindset.

It’s not your energy.
It’s not the algorithm.
It’s not the trend you didn’t jump on.

It’s this ⤵️

You’re trying to scale with vibes instead of infrastructure.

At $250k–$500k, energy moves the needle.
At $1M, effort still works.
But past $3–$7M?

🚫 Energy doesn’t scale.
🚫 Motivation doesn’t compound.
🚫 Trends don’t create predictable revenue.

Systems do.

The women who break past 7 figures don’t:
– Manifest harder
– Post more
– Chase the next funnel hack

They install:
✔️ Sales systems that convert without their presence
✔️ Delivery systems that don’t rely on heroics
✔️ Leadership systems that make decisions repeatable
✔️ Time systems that protect the founder as an asset

Here’s the uncomfortable truth most coaches won’t say:

If your business still depends on your mood, your output, or your nervous system regulation…
you don’t have a scalable company.
You have a well-paid job.

Seven-figure expansion is operational, not emotional.

That’s why inside Audacity Era, we don’t teach hype, hacks, or hustle.

We build:
– Revenue that doesn’t collapse when you step away
– Teams that execute without micromanagement
– Businesses designed to hold $7–$10M, not just touch it

This is the room for women who are done playing small with “alignment”
and ready to build something that actually lasts.

Comment AUDACITY or apply via the link in bio.#

#fempreneurs #bizcoach #womenbusinessowners | 7 Figures is NOT mindset | Unlock instant access to 'The Audacity Era' replay—enter your name & email now! Limited-time offer to catch exclusive insights and boost your success.","[""go.istartfirst.com""]",False,False,True,FORM,9,ad_volume:2|always_on:0|velocity:2|scale:5,2,0,2,5
265061090032745,Furniture World Marysville,,1,1,1,1,0.0,1.0,0.0,1.0,0.0,0.0,CALL_NOW,99,0,[],"The start of a new year is about fresh beginnings, more time together, and creating a home that truly feels good to come back to. 🏡

That’s why our New Year’s Special makes it easier for families like you to bring home beautiful, comfortable furniture to share 2026 memories with. 🥰

- No money down
- 12 months, no interest!

From cozy sectionals to gathering place dining sets- every piece is chosen with real families and real life in mind. 

As a family-owned business, we’re proud to help you create a space where memories are made—movie nights, shared meals, and everything in between.

From our Furniture World family to yours, let’s start the year feeling right at home. 🙌🏼

www.furnitureworldnw.com
@furnitureworld.nw

Here to serve the family. 🫶🏻",[],False,True,True,CALL,8,ad_volume:2|always_on:0|velocity:2|scale:4,2,0,2,4
299728789885114,Furniture World Lakewood ,,1,1,1,1,0.0,1.0,0.0,1.0,0.0,0.0,CALL_NOW,220,0,[],"The start of a new year is about fresh beginnings, more time together, and creating a home that truly feels good to come back to. 🏡

That’s why our New Year’s Special makes it easier for families like you to bring home beautiful, comfortable furniture to share 2026 memories with. 🥰

- No money down
- 12 months, no interest!

From cozy sectionals to gathering place dining sets- every piece is chosen with real families and real life in mind. 

As a family-owned business, we’re proud to help you create a space where memories are made—movie nights, shared meals, and everything in between.

From our Furniture World family to yours, let’s start the year feeling right at home. 🙌🏼

www.furnitureworldnw.com
@furnitureworld.nw

Here to serve the family. 🫶🏻",[],False,True,True,CALL,8,ad_volume:2|always_on:0|velocity:2|scale:4,2,0,2,4
309923972211800,"Fulton, Brown & Co.",,1,1,0,1,0.0,0.0,0.0,0.0,1.0,0.0,SIGN_UP,171,0,[],"Tax Prep Birthday Bash is in full effect!!

If you have a simple tax return, no business, and want to get your taxes done by a Professional, THIS is for you! 

🩷Individual or Married
💚Up to 4 W2’s
🩵Claiming up to 3 children/relatives

No additional fees! Just click the link and get started! 
Don’t have ALL your docs? No problem, lock in the rate and file when you get them.😉

This Special ends Saturday, 1/17/26, 11:59pm!
🔗 https://www.fultonbrownco.com/birthdaybash | $200 W2 Quick File | Birthday Special! Lock in Fulton Brown & Co.’s $200 W-2 Quick File rate by midnight Saturday. W-2 only. Limited spots. Secure your tax filing today.","[""fultonbrownco.com""]",False,False,True,FORM,8,ad_volume:2|always_on:0|velocity:2|scale:4,2,0,2,4
844785852052196,George Jones Appliance Repair,,1,1,0,1,0.0,0.0,0.0,1.0,0.0,0.0,CALL_NOW,306,0,[],"Is your washer, dryer, or fridge acting up and turning your day upside down? 🧺❄️

Don’t wait until you’re out of clean clothes or your food starts to warm up—George Jones Appliance Repair Services is here to help with professional repairs.

📍 Serving Griffin, GA and surrounding areas  

📞 Call/Text: [770-229-6204]  

📧 service.georgejonesrepair@gmail.com

#gjarsgeoria
#localappliancepros
#ApplianceRepairNearMe
#homeappliancerepair
#supportlocal
#SurroundingCounties
#customerservice
#customerreview | George Jones Appliance Repair | George Jones Home Appliance Repair provides expert household appliance repair and maintenance with a commitment to quality, honesty, and personal service. From refrigerators and washers to ovens and more.",[],False,False,True,CALL,8,ad_volume:2|always_on:0|velocity:2|scale:4,2,0,2,4
100119021822496,Velocity Cycling,,1,1,1,1,0.0,1.0,0.0,0.0,1.0,0.0,SIGN_UP,315,0,[],"‼️ ATTENTION  Triathlon Coaches! 🚴‍♀️🏊🏻🏃🏻‍♂️

Your coaching revenue is limited by your time and your current tools. 

You want to grow your coaching business, but generic platforms make it hard to scale efficiently.

Velocity solves this. 

With live coaching, real-time data, and skill-based training all in one platform, you eliminate hours spent managing multiple apps. 

You coach more athletes, deliver better results, and increase your revenue without burning out. 

Your athletes get elite cycling coaching. 

You get a sustainable, scalable business.

Top triathlon coaches are already scaling with Velocity. 

See how to grow your coaching business. Book your free demo. | 🚴‍♀️ The #1 Platform for Triathlon Coaches | 👉🏻 Book a Demo Today!","[""fb.me""]",False,True,True,FORM,8,ad_volume:2|always_on:0|velocity:2|scale:4,2,0,2,4
100455246425179,You Have it Maid Cleaning Service ,,1,1,0,1,0.0,0.0,1.0,0.0,0.0,0.0,MESSAGE_PAGE,314,0,[],"👋Hello and good evening, everyone! 🌃 
My website is back up and running!! The link is a little different, but I have updated it on my business profile and will be using the new site link from now on. As always, feel free to reach out via 📱 @704-964-2796 (text or call), and I have residential and commercial quote forms available on my website: www.youhaveitmaidcleaningservice.net | Home | You Have it Maid! Cl",[],False,False,True,MESSAGE,8,ad_volume:2|always_on:0|velocity:2|scale:4,2,0,2,4
110451411441057,Allied Roofing Solutions,,1,1,0,1,0.0,0.0,0.0,0.0,1.0,0.0,GET_QUOTE,149,0,[],"Looking for expert roof replacements? Allied Roofing Solutions has been installing top-quality, durable roofs across New Jersey since 2007. With over a decade of experience, our skilled team uses the best materials and craftsmanship to protect your home for years to come, all while enhancing its curb appeal. Backed by top ratings from the Better Business Bureau and hundreds of 5-star reviews, you can trust us to get the job done right. Get a free estimate today and enjoy $750 off your new roof!

#NewJersey #RoofReplacement #RoofRepair #SidingInstallation #RoofInstallation #RoofingExperts #RoofingSolutions #RoofingServices #RoofingContractor #RoofRepairExperts #RoofUpgrade #RoofingSpecialists #NJRoofing #RoofingSolutionsNJ #SidingContractor #HouseSiding #SidingUpgrades #SidingExperts #AffordableRoofing #NewRoof #RoofInspection #HomeProtection #OwensCorningPlatinum #WeatherResistant #HassleFreeRoofing #TrustedRoofers #HomeImprovement | Get Your Roof Inspected Today | Don’t wait until small roofing issues become expensive problems. Allied Roofing Solutions offers free roof inspections to catch potential damage early, ensuring your home stays safe and secure. Our licensed professionals thoroughly assess your roof for leaks, wear, and storm damage, providing you ...","[""alliedroofingsolutions.com""]",False,False,True,FORM,8,ad_volume:2|always_on:0|velocity:2|scale:4,2,0,2,4
104333538385358,HEM Fence & Construction LLC,,1,1,1,1,0.0,1.0,1.0,0.0,0.0,0.0,MESSAGE_PAGE,162,0,[],#fence #woodfence #chainlink #ironfence #customfence #gates #gateoperators #CallNow #smallbusiness #arkansas #littlerock #bentonarkansas #sherwoodarkansas #jacksonvillearkansas #sheridanarkansas #bryantarkansas #northlittlerockarkansas #maumellearkansas,[],False,True,True,MESSAGE,8,ad_volume:2|always_on:0|velocity:2|scale:4,2,0,2,4
105876271645828,Positively Clean,,1,1,1,1,0.0,1.0,0.0,0.0,1.0,0.0,GET_QUOTE,219,0,[],"✨ Ready for a spotless home without lifting a finger?

After a long day at work, kids' sports, and preparing dinner, there's not enough time or energy left for housecleaning. Let Positively Clean handle it for you.

Our screened and trained employees will take the pressure off so you can relax at the end of the day. Come home to a spotless space and enjoy your time with what matters most.

✅ Locally Owned & Operated
✅ Background-Checked Technicians
✅ Fully Bonded & Insured

📍 Serving the East Alton, IL area

👉 Click ""Book Now"" below to get your free estimate! | Professional Cleaning You Can Trust | Background-checked team. Free quotes in 24 hours.","[""fb.me""]",False,False,True,FORM,8,ad_volume:2|always_on:0|velocity:2|scale:4,2,0,2,4
101630366100972,Furniture World Snohomish,,1,1,1,1,0.0,1.0,0.0,1.0,0.0,0.0,CALL_NOW,177,0,[],"The start of a new year is about fresh beginnings, more time together, and creating a home that truly feels good to come back to. 🏡

That’s why our New Year’s Special makes it easier for families like you to bring home beautiful, comfortable furniture to share 2026 memories with. 🥰

- No money down
- 12 months, no interest!

From cozy sectionals to gathering place dining sets- every piece is chosen with real families and real life in mind. 

As a family-owned business, we’re proud to help you create a space where memories are made—movie nights, shared meals, and everything in between.

From our Furniture World family to yours, let’s start the year feeling right at home. 🙌🏼

www.furnitureworldnw.com
@furnitureworld.nw

Here to serve the family. 🫶🏻",[],False,True,True,CALL,8,ad_volume:2|always_on:0|velocity:2|scale:4,2,0,2,4
135493196309812,Haus Of Halcyon Beauty Parlor,,1,1,1,1,0.0,1.0,1.0,0.0,0.0,0.0,MESSAGE_PAGE,84,0,[],"Licensed independent hairstylists on Florida’s Treasure Coast & Palm Beach County — this is for you.

Palm City, Florida hair salon offering booth rental for professionals who value a calm environment, elevated standards, and a guest-first experience

Booth Rental Available | Palm City, FL

Haus of Halcyon is a premium booth rental hair salon in Palm City, Florida, created for licensed hairstylists who value a calm environment, elevated standards, and a guest-first experience.

We are not a suite salon.
Haus of Halcyon is a shared salon space designed to support independent stylists with structure, amenities, and an experience your clients genuinely enjoy walking into.

If you’re a Florida hairstylist looking for booth rental in Palm City and care about professionalism, consistency, and how your guests feel from the moment they arrive — this may be the right fit.

✨ Back bar provided
✨ Guest amenities + elevated in-salon experience
✨ Laundry service, towels, capes & smocks included
✨ Part-time & full-time booth rental options available
✨ Earn rewards with every rental payment + bonus rewards
✨ One week rent-free after one year

Contact me:
• My contact card in my bio 
•DM me on here on Instagram @jillanne.co
Visit us at HausofHalcyon.net if you would like to learn more about us. 

@hausofhalcyon_salon 

————

#PalmCityHairstylist
#BoothRentalSalon
#FloridaHairstylist 
#IndependentHairstylist
#TreasureCoastHair",[],False,True,True,MESSAGE,7,ad_volume:2|always_on:0|velocity:2|scale:3,2,0,2,3
965405053315348,Dr. Doucet,,1,1,1,1,0.0,1.0,0.0,0.0,0.0,1.0,LEARN_MORE,36,0,[],"For 37 years, dermatologists have been prescribing Minoxidil for Black women over 50. The FDA never tested or approved it for black women. I'm one of those dermatologists, and I'm done staying quiet.

My name is Dr. Vanessa Doucet.

I'm a board-certified dermatologist with 32 years of clinical experience, published research in the Journal of Dermatological Science, and I've treated more than 1,200 Black women suffering from chronic hair loss and thinning hairlines.

And for three decades, I prescribed Minoxidil for edge loss.

Every single week.

To women who came into my office with see-through temples, disappearing hairlines, and edges that had been gone for months or years.

I wrote the prescription with complete confidence.

Because Minoxidil is FDA-approved.

Because it's the gold standard.

Because that's what medical school taught me to do.

But here's what I never told those women, because I didn't know it myself until four years ago.

The FDA never approved Minoxidil to reverse edge loss.

Not in Black women.

Not for traction alopecia.

Not for chemical damage.

Not for the inflammation-driven follicle miniaturization that causes 87% of chronic edge loss cases in women over 50.

The FDA approved Minoxidil in 1988 for one thing and one thing only.

To slow the progression of hereditary hair loss.

Not to reverse it.

Not to regrow what's already gone.

Not to reactivate miniaturized follicles at the temples and edges.

To slow it down.

And for 37 years, dermatologists like me have been prescribing it off-label for edge loss anyway.

Knowing the FDA approval doesn't cover what you actually need.

Knowing the clinical trials never tested it on Black women with traction alopecia.

Knowing it was designed to maintain existing hair, not bring back what you've already lost.

I know what you're thinking right now.

""If this is true, why didn't my dermatologist tell me?""

Because most of us never read the actual FDA approval documents.

We were taught in medical s | Dermatologist breaks 32-year silence about Black women's hair loss.","[""flxbryteofficial.com""]",False,True,True,RESCUED,7,ad_volume:2|always_on:0|velocity:2|scale:3,2,0,2,3
821388184391028,Terra Nova Roofing,,2,2,1,2,0.0,0.5,0.0,0.0,0.0,1.0,LEARN_MORE,5,0,[],"Affordable New Roof! 
That's crazy.

Roofs are like 15k usually.

Right?

Sort of…

But not really.

It has to do with the size, the difficulty, and the materials.

Thing is…

There's a fair price.

And there's pricing that's so insanely ridiculous that I don't know how these roofing contractors sleep at night.

My name is David and I own Terra Nova Roofing.

Here's how I run my business:

First and foremost, I do amazing work.

I don't settle for anything less.

No corner cutting.

No junky materials.

And I only work with my crews.

But there's more…

Because I'm a small company that I run really well, I don't have a ton of overhead.

Unlike the big bloated companies who have fancy offices and TV commercials and billboards…

Guess who pays for all of that?

Yup... YOU.

That's not at all how I roll.

So, I can do something really awesome:

I can do amazing work.

Install roofs that are gorgeous and protect your home.

WITHOUT charging you 200% more than it should really cost.

The best work, the best materials, at fair prices.

So you can not only have peace of mind, but also save money.

Simple.

Click ""Learn More"" To Get A FREE Estimate! | Affordable New Roof! 
That's crazy.

Roofs are like 15k usually.

Right?

Sort of…

But not really.

It has to do with the size, the difficulty, and the materials.

Thing is…

There's a fair price.

And there's pricing that's so insanely ridiculous that I don't know how these roofing contractors sleep at night.

My name is David and I own Terra Nova Roofing.

Here's how I run my business:

First and foremost, I do amazing work.

I don't settle for anything less.

No corner cutting.

No junky materials.

And I only work with my crews.

But there's more…

Because I'm a small company that I run really well, I don't have a ton of overhead.

Unlike the big bloated companies who have fancy offices and TV commercials and billboards…

Guess who pays for all of that?

Yup... YOU.

That's not at all how I roll.

So, I can do something really awesome:

I can do amazing work.

Install roofs that are gorgeous and protect your home.

WITHOUT charging you 200% more than it should really cost.

The best work, the best materials, at fair prices.

So you can not only have peace of mind, but also save money.

Simple.

Click ""Learn More"" To Get A FREE Estimate! | Low Affordable Roof No BS | Low Affordable Roof No BS","[""fb.me""]",False,True,True,RESCUED,7,ad_volume:3|always_on:0|velocity:3|scale:1,3,0,3,1
232635353261905,McElhinney Painting and Restoration,,1,1,0,1,0.0,0.0,0.0,1.0,0.0,0.0,CALL_NOW,38,0,[],"McElhinney Painting and Restoration, Family-Owned for Generations, Over 50 years of painting experience, delivered with an old-school work ethic: show up on time, work clean, finish right.

New Year, New Look Special: 20% off hourly labor rates for the first three months of the year. | McElhinney Painting and Restoration | Family owned and operated island business with over 50 years of painting experience. Quality painting, competitive prices, combined with a timely and efficient old school work ethic.",[],False,False,True,CALL,7,ad_volume:2|always_on:0|velocity:2|scale:3,2,0,2,3
981393778385550,A2Z Laserworks LLC,,1,1,1,1,0.0,1.0,1.0,0.0,0.0,0.0,MESSAGE_PAGE,32,0,[],"We specialize in transforming your ideas into timeless keepsakes through precision laser engraving. From personalized gifts and custom décor to branded merchandise for your business, every piece is crafted with care, accuracy, and attention to detail. | A2Z Laserworks LLC",[],False,False,True,MESSAGE,7,ad_volume:2|always_on:0|velocity:2|scale:3,2,0,2,3
113821070472428,Rombyk painting llc,,1,1,1,1,0.0,1.0,0.0,0.0,0.0,1.0,INSTAGRAM_MESSAGE,83,0,[],#kitsapcounty  #bainbridgeisland #gigharbor #bainbridge #downtownbainbridge,"[""instagram.com""]",False,True,True,RESCUED,7,ad_volume:2|always_on:0|velocity:2|scale:3,2,0,2,3
495862713604091,Ruby home,,1,1,1,1,0.0,1.0,0.0,0.0,1.0,0.0,GET_QUOTE,34,0,[],Reach out to get your free Permanent Lighting Quote | Permanent Lighting | we install Permanent Lighting to bring your home back to life!,"[""rubyyhome.com""]",False,True,True,FORM,7,ad_volume:2|always_on:0|velocity:2|scale:3,2,0,2,3
423786264150918,Furniture World Oak Harbor,,1,1,1,1,0.0,1.0,0.0,1.0,0.0,0.0,CALL_NOW,89,0,[],"The start of a new year is about fresh beginnings, more time together, and creating a home that truly feels good to come back to. 🏡

That’s why our New Year’s Special makes it easier for families like you to bring home beautiful, comfortable furniture to share 2026 memories with. 🥰

- No money down
- 12 months, no interest!

From cozy sectionals to gathering place dining sets- every piece is chosen with real families and real life in mind. 

As a family-owned business, we’re proud to help you create a space where memories are made—movie nights, shared meals, and everything in between.

From our Furniture World family to yours, let’s start the year feeling right at home. 🙌🏼

www.furnitureworldnw.com
@furnitureworld.nw

Here to serve the family. 🫶🏻",[],False,True,True,CALL,7,ad_volume:2|always_on:0|velocity:2|scale:3,2,0,2,3
375071556659662,Adam Wolken,,1,1,0,1,0.0,0.0,1.0,0.0,0.0,0.0,CONTACT_US,36,0,[],"Maytag 7.0-cu ft Pet Pro Top Load Electric Dryer with Extra Power (White)

Brand new, scratch/dent. Full factory warranty.

All sales are final. Listed price does not include sales tax. All prices are firm.

Cash or Mobile Payments only on this unit(CashApp, Venmo, AppleCash). Listed price does not include sales tax(7.86%).

Now accepting Acima leasing program! Pay as little as $50 and take it home today! Message us for more info!

Located at MC Surplus, 615 Delaware Street, Jefferson City, MO.
Come in and see all our inventory!
Monday - Saturday, 10AM-5PM. Open Friday until 6PM. Sunday, 10AM - 2PM.
Appointments available outside of regular business hours!

Will separate washer/dryer set - $100 upcharge.
If the listing is for a washer/dryer, and not a set - then there is no matching unit available, unless specified otherwise.

Delivery available, please message for a quote, drop-off only, we don’t bring the units inside the residence. In-town deliveries are $50.

*Venmo: IF you select “Paying for goods/services” option, an assigned fee will be added to the total of the balance and will be due immediately in the form of a separate payment. This service is optional and will not be covered on our side. If the payment gets placed on hold due to the customer marking transaction as for “goods/services”, we will not accept the payment that hasn’t been cleared and you will be responsible to reverse that transaction via customer service.

First come - first serve. Willing to accept mobile payments via AppleCash/Venmo/CashApp for payment/prepayment(will provide digital receipt).

Thanks!
———
Maytag MED5605RW0
Maytag 7.0-cu ft Pet Pro Top Load Electric Dryer with Extra Power: White
SALE (MSRP $899.00)
quick specs
Width: 29 Inch
Depth: 28.38 Inch
Height: 40.75 Inch
Capacity: 7.0 Cu. Ft.
Fuel Type: Electric
Venting: Rear
Cycles: 12
Color: White
Features
Pet Pro Option
Lifts and captures pet hair from clothes and traps it in the XL lint trap, removing the hassle of pet hair befor | Maytag 7.0-cu ft Pet Pro Top Load Electric Dryer with Extra Power (White)","[""facebook.com""]",False,False,True,MESSAGE,7,ad_volume:2|always_on:0|velocity:2|scale:3,2,0,2,3
303190653830963,Alberto Ramirez,,2,2,0,2,0.0,0.0,1.0,0.0,0.0,0.0,CONTACT_US,0,0,[],"Tear off - $65.00

I started my own business doing demolition and reroofing, I hope I can get some help with some jobs, fee estimates, I can work Bay Area and Central Valley, thanks 🙏 
Facebook Marketplace | Tear off - $65.00

I started my own business doing demolition and reroofing, I hope I can get some help with some jobs, fee estimates, I can work Bay Area and Central Valley, thanks 🙏 
Facebook Marketplace | Tear off | Tear off","[""facebook.com""]",False,False,True,MESSAGE,6,ad_volume:3|always_on:0|velocity:3|scale:0,3,0,3,0
